date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-03-10,5,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,马耳他
2020-03-13,9,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,马耳他
2020-03-14,18,0,0,0,0,0,9,0.0,0,0,0.0,,0.0,马耳他
2020-03-18,38,0,0,0,0,0,20,0.0,0,0,0.0,,0.0,马耳他
2020-03-25,129,0,2,0,0,0,91,0.0,2,0,0.0,,0.0,马耳他
2020-03-27,134,0,2,0,0,0,5,0.0,0,0,0.0,,0.0,马耳他
2020-03-30,156,0,2,0,0,0,22,0.0,0,0,0.0,,0.0,马耳他
2020-03-31,169,0,2,0,0,0,13,0.0,0,0,0.0,,0.0,马耳他
2020-04-03,202,0,2,0,0,0,33,0.0,0,0,0.0,,0.0,马耳他
2020-04-04,213,0,2,0,0,0,11,0.0,0,0,0.0,,0.0,马耳他
2020-04-06,241,0,2,0,0,0,28,0.0,0,0,0.0,,0.0,马耳他
2020-04-07,293,0,5,0,0,0,52,0.0,3,0,0.0,,0.0,马耳他
2020-04-08,299,0,5,0,0,0,6,0.0,0,0,0.0,,0.0,马耳他
2020-04-09,337,0,16,2,0,0,38,0.0,11,2,0.0,,0.0,马耳他
2020-04-10,350,0,16,2,0,0,13,0.0,0,0,0.0,,0.0,马耳他
2020-04-11,370,0,16,3,0,0,20,0.0,0,1,0.0,,0.0,马耳他
2020-04-13,384,0,44,3,0,0,14,0.0,28,0,0.0,,0.0,马耳他
2020-04-14,393,0,44,3,0,0,9,0.0,0,0,0.0,,0.0,马耳他
2020-04-15,399,0,44,3,0,0,6,0.0,0,0,0.0,,0.0,马耳他
2020-04-19,427,0,118,3,0,0,28,0.0,74,0,0.0,,0.0,马耳他
2020-04-20,431,0,126,3,0,0,4,0.0,8,0,0.0,,0.0,马耳他
2020-04-21,443,0,150,3,0,0,12,0.0,24,0,0.0,,0.0,马耳他
2020-04-22,445,0,204,3,0,0,2,0.0,54,0,0.0,,0.0,马耳他
2020-04-23,447,0,223,3,0,0,2,0.0,19,0,0.0,,0.0,马耳他
2020-04-26,448,0,282,4,0,0,1,0.0,59,1,0.0,,0.0,马耳他
2020-04-28,458,0,303,4,0,0,10,0.0,21,0,0.0,,0.0,马耳他
2020-04-29,463,0,339,4,0,0,5,0.0,36,0,0.0,,0.0,马耳他
2020-04-30,465,0,351,4,0,0,2,0.0,12,0,0.0,,0.0,马耳他
2020-05-01,467,0,367,4,0,0,2,0.0,16,0,0.0,,0.0,马耳他
2020-05-03,468,0,379,4,0,0,1,0.0,12,0,0.0,,0.0,马耳他
2020-05-05,480,0,399,4,0,0,12,0.0,20,0,0.0,,0.0,马耳他
2020-05-06,482,0,405,5,0,0,2,0.0,6,1,0.0,,0.0,马耳他
2020-05-07,486,0,413,5,0,0,4,0.0,8,0,0.0,,0.0,马耳他
2020-05-08,489,0,419,5,0,0,3,0.0,6,0,0.0,,0.0,马耳他
2020-05-10,496,0,433,5,0,0,7,0.0,14,0,0.0,,0.0,马耳他
2020-05-11,503,0,434,5,0,0,7,0.0,1,0,0.0,,0.0,马耳他
2020-05-12,506,0,434,5,0,0,3,0.0,0,0,0.0,,0.0,马耳他
2020-05-13,508,0,436,6,0,0,2,0.0,2,1,0.0,,0.0,马耳他
2020-05-14,522,0,443,6,0,0,14,0.0,7,0,0.0,,0.0,马耳他
2020-05-15,532,0,443,6,0,0,10,0.0,0,0,0.0,,0.0,马耳他
2020-05-16,546,0,450,6,0,0,14,0.0,7,0,0.0,,0.0,马耳他
2020-05-17,553,0,458,6,0,0,7,0.0,8,0,0.0,,0.0,马耳他
2020-05-18,558,0,456,6,0,0,5,0.0,-2,0,0.0,,0.0,马耳他
2020-05-19,569,0,460,6,0,0,11,0.0,4,0,0.0,,0.0,马耳他
2020-05-20,584,0,465,6,0,0,15,0.0,5,0,0.0,,0.0,马耳他
2020-05-21,599,0,468,6,0,0,15,0.0,3,0,0.0,,0.0,马耳他
2020-05-22,600,0,469,6,0,0,1,0.0,1,0,0.0,,0.0,马耳他
2020-05-23,609,0,473,6,0,0,9,0.0,4,0,0.0,,0.0,马耳他
2020-05-24,610,0,476,6,0,0,1,0.0,3,0,0.0,,0.0,马耳他
2020-05-25,611,0,485,6,0,0,1,0.0,9,0,0.0,,0.0,马耳他
2020-05-26,611,0,485,6,0,0,0,,0,0,,,0.0,马耳他
2020-05-27,612,0,491,7,0,0,1,0.0,6,1,0.0,,0.0,马耳他
2020-05-28,616,0,501,7,0,0,4,0.0,10,0,0.0,,0.0,马耳他
2020-05-29,616,0,514,9,0,0,0,0.0,13,2,0.0,,0.0,马耳他
2020-05-30,618,0,525,9,0,0,2,0.0,11,0,0.0,,0.0,马耳他
2020-05-31,618,0,534,9,0,0,0,0.0,9,0,0.0,,0.0,马耳他
2020-06-01,619,0,537,9,0,0,1,0.0,3,0,0.0,,0.0,马耳他
2020-06-02,620,0,554,9,0,0,1,0.0,17,0,0.0,,0.0,马耳他
2020-06-03,622,0,562,9,0,0,2,0.0,8,0,0.0,,0.0,马耳他
2020-06-04,622,0,576,9,0,0,0,0.0,14,0,0.0,,0.0,马耳他
2020-06-05,625,0,583,9,0,0,3,0.0,7,0,0.0,,0.0,马耳他
2020-06-06,627,0,596,9,0,0,2,0.0,13,0,0.0,,0.0,马耳他
2020-06-07,629,0,596,9,0,0,2,0.0,0,0,0.0,,0.0,马耳他
2020-06-08,630,0,596,9,0,0,1,0.0,0,0,0.0,,0.0,马耳他
2020-06-09,632,0,597,9,0,0,2,0.0,1,0,0.0,,0.0,马耳他
2020-06-10,635,0,597,9,0,0,3,0.0,0,0,0.0,,0.0,马耳他
2020-06-11,640,0,600,9,0,0,5,0.0,3,0,0.0,,0.0,马耳他
2020-06-12,645,0,600,9,0,0,5,0.0,0,0,0.0,,0.0,马耳他
2020-06-13,646,0,601,9,0,0,1,0.0,1,0,0.0,,0.0,马耳他
2020-06-14,649,0,603,9,0,0,3,0.0,2,0,0.0,,0.0,马耳他
2020-06-18,663,0,610,9,0,0,14,,7,0,,,0.0,马耳他
2020-06-19,663,0,613,9,0,0,0,,3,0,,,0.0,马耳他
2020-06-20,664,0,616,9,0,0,1,,3,0,,,0.0,马耳他
2020-06-21,665,0,616,9,0,0,1,,0,0,,,0.0,马耳他
2020-06-22,665,0,617,9,0,0,0,,1,0,,,0.0,马耳他
2020-06-23,665,0,618,9,0,0,0,,1,0,,,0.0,马耳他
2020-06-24,665,0,624,9,0,0,0,,6,0,,,0.0,马耳他
2020-06-25,668,0,627,9,0,0,3,,3,0,,,0.0,马耳他
2020-06-26,670,0,632,9,0,0,2,,5,0,,,0.0,马耳他
2020-06-27,670,0,635,9,0,0,0,,3,0,,,0.0,马耳他
2020-06-28,670,0,636,9,0,0,0,,1,0,,,0.0,马耳他
2020-06-29,670,0,639,9,0,0,0,,3,0,,,0.0,马耳他
2020-06-30,670,0,640,9,0,0,0,,1,0,,,0.0,马耳他
2020-07-01,671,0,647,9,0,0,1,,7,0,,,0.0,马耳他
2020-07-02,671,0,649,9,0,0,0,,2,0,,,0.0,马耳他
2020-07-03,672,0,650,9,0,0,1,,1,0,,,0.0,马耳他
2020-07-07,672,0,652,9,0,0,0,,2,0,,,0.0,马耳他
2020-03-07,1,0,0,0,0,0,1,0.0,0,0,0.0,,,摩尔多瓦
2020-03-08,1,0,0,0,0,0,0,0.0,0,0,0.0,,0.0,摩尔多瓦
2020-03-13,8,0,0,0,0,0,7,0.0,0,0,0.0,,0.0,摩尔多瓦
2020-03-14,12,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,摩尔多瓦
2020-03-15,23,0,0,0,0,0,11,0.0,0,0,0.0,,0.0,摩尔多瓦
2020-03-17,30,0,1,0,0,0,7,0.0,1,0,0.0,,0.0,摩尔多瓦
2020-03-18,30,0,1,1,0,0,0,0.0,0,1,0.0,,0.0,摩尔多瓦
2020-03-19,49,0,1,1,0,0,19,0.0,0,0,0.0,,0.0,摩尔多瓦
2020-03-21,80,0,1,1,0,0,31,0.0,0,0,0.0,,0.0,摩尔多瓦
2020-03-22,94,0,1,1,0,0,14,0.0,0,0,0.0,,0.0,摩尔多瓦
2020-03-23,109,0,1,1,0,0,15,0.0,0,0,0.0,,0.0,摩尔多瓦
2020-03-24,125,0,1,1,0,0,16,0.0,0,0,0.0,,0.0,摩尔多瓦
2020-03-25,149,0,1,1,0,0,24,0.0,0,0,0.0,,0.0,摩尔多瓦
2020-03-26,177,0,2,1,0,0,28,0.0,1,0,0.0,,0.0,摩尔多瓦
2020-03-27,199,0,2,1,0,0,22,0.0,0,0,0.0,,0.0,摩尔多瓦
2020-03-29,263,0,2,1,0,0,64,0.0,0,0,0.0,,0.0,摩尔多瓦
2020-03-30,298,0,15,2,0,0,35,0.0,13,1,0.0,,0.0,摩尔多瓦
2020-03-31,353,0,22,4,0,0,55,0.0,7,2,0.0,,0.0,摩尔多瓦
2020-04-01,423,0,22,5,0,0,70,0.0,0,1,0.0,,0.0,摩尔多瓦
2020-04-02,505,0,22,6,0,0,82,0.0,0,1,0.0,,0.0,摩尔多瓦
2020-04-03,591,0,22,8,0,0,86,0.0,0,2,0.0,,0.0,摩尔多瓦
2020-04-04,752,0,29,12,0,11,161,0.0,7,4,0.0,,11.0,摩尔多瓦
2020-04-05,864,0,30,15,0,19,112,0.0,1,3,0.0,,8.0,摩尔多瓦
2020-04-06,965,0,30,17,0,19,101,0.0,0,2,0.0,,0.0,摩尔多瓦
2020-04-07,1056,0,40,22,0,19,91,0.0,10,5,0.0,,0.0,摩尔多瓦
2020-04-08,1174,0,40,27,0,19,118,0.0,0,5,0.0,,0.0,摩尔多瓦
2020-04-10,1289,0,56,29,0,19,115,0.0,16,2,0.0,,0.0,摩尔多瓦
2020-04-11,1560,0,75,30,0,19,271,0.0,19,1,0.0,,0.0,摩尔多瓦
2020-04-13,1712,0,107,35,0,19,152,0.0,32,5,0.0,,0.0,摩尔多瓦
2020-04-14,1934,0,134,40,0,19,222,0.0,27,5,0.0,,0.0,摩尔多瓦
2020-04-15,2049,0,171,44,0,0,115,0.0,37,4,0.0,,-19.0,摩尔多瓦
2020-04-16,2154,0,235,53,0,0,105,0.0,64,9,0.0,,0.0,摩尔多瓦
2020-04-17,2264,0,276,55,0,0,110,0.0,41,2,0.0,,0.0,摩尔多瓦
2020-04-18,2378,0,391,57,0,0,114,0.0,115,2,0.0,,0.0,摩尔多瓦
2020-04-19,2472,0,457,67,0,0,94,0.0,66,10,0.0,,0.0,摩尔多瓦
2020-04-20,2548,0,478,70,0,0,76,0.0,21,3,0.0,,0.0,摩尔多瓦
2020-04-21,2614,0,505,73,0,0,66,0.0,27,3,0.0,,0.0,摩尔多瓦
2020-04-22,2778,0,560,75,0,0,164,0.0,55,2,0.0,,0.0,摩尔多瓦
2020-04-23,2926,0,661,80,0,0,148,0.0,101,5,0.0,,0.0,摩尔多瓦
2020-04-24,3110,0,755,84,0,0,184,0.0,94,4,0.0,,0.0,摩尔多瓦
2020-04-25,3304,0,825,94,0,0,194,0.0,70,10,0.0,,0.0,摩尔多瓦
2020-04-26,3408,0,895,96,0,0,104,0.0,70,2,0.0,,0.0,摩尔多瓦
2020-04-27,3481,0,925,101,0,0,73,0.0,30,5,0.0,,0.0,摩尔多瓦
2020-04-28,3638,0,975,103,0,0,157,0.0,50,2,0.0,,0.0,摩尔多瓦
2020-05-01,3980,0,1272,122,0,0,342,0.0,297,19,0.0,,0.0,摩尔多瓦
2020-05-02,4052,0,1334,124,0,0,72,0.0,62,2,0.0,,0.0,摩尔多瓦
2020-05-03,4121,0,1382,125,0,0,69,0.0,48,1,0.0,,0.0,摩尔多瓦
2020-05-04,4248,0,1423,128,0,0,127,0.0,41,3,0.0,,0.0,摩尔多瓦
2020-05-05,4363,0,1544,136,0,0,115,0.0,121,8,0.0,,0.0,摩尔多瓦
2020-05-06,4476,0,1658,143,0,0,113,0.0,114,7,0.0,,0.0,摩尔多瓦
2020-05-07,4605,0,1747,145,0,0,129,0.0,89,2,0.0,,0.0,摩尔多瓦
2020-05-08,4728,0,1826,150,0,0,123,0.0,79,5,0.0,,0.0,摩尔多瓦
2020-05-09,4867,0,1826,161,0,0,139,0.0,0,11,0.0,,0.0,摩尔多瓦
2020-05-10,4927,0,1958,169,0,0,60,0.0,132,8,0.0,,0.0,摩尔多瓦
2020-05-11,4927,0,1980,171,0,0,0,0.0,22,2,0.0,,0.0,摩尔多瓦
2020-05-12,5154,0,2069,182,0,0,227,0.0,89,11,0.0,,0.0,摩尔多瓦
2020-05-13,5406,0,2176,185,0,0,252,0.0,107,3,0.0,,0.0,摩尔多瓦
2020-05-14,5553,0,2228,194,0,0,147,0.0,52,9,0.0,,0.0,摩尔多瓦
2020-05-15,6053,0,2228,202,0,0,500,0.0,0,8,0.0,,0.0,摩尔多瓦
2020-05-17,6060,0,2408,211,0,0,7,0.0,180,9,0.0,,0.0,摩尔多瓦
2020-05-18,6060,0,2408,211,0,0,0,,0,0,,,0.0,摩尔多瓦
2020-05-19,6340,0,2508,221,0,0,280,0.0,100,10,0.0,,0.0,摩尔多瓦
2020-05-20,6553,0,2953,228,0,0,213,0.0,445,7,0.0,,0.0,摩尔多瓦
2020-05-22,6847,0,3369,237,0,0,294,0.0,416,9,0.0,,0.0,摩尔多瓦
2020-05-23,6994,0,3452,242,0,0,147,0.0,83,5,0.0,,0.0,摩尔多瓦
2020-05-24,7093,0,3713,250,0,0,99,0.0,261,8,0.0,,0.0,摩尔多瓦
2020-05-25,7147,0,3802,261,0,0,54,0.0,89,11,0.0,,0.0,摩尔多瓦
2020-05-26,7305,0,3884,267,0,0,158,0.0,82,6,0.0,,0.0,摩尔多瓦
2020-05-27,7537,0,3884,274,0,0,232,0.0,0,7,0.0,,0.0,摩尔多瓦
2020-05-28,7725,0,4123,282,0,0,188,0.0,239,8,0.0,,0.0,摩尔多瓦
2020-05-29,7896,0,4278,288,0,0,171,0.0,155,6,0.0,,0.0,摩尔多瓦
2020-05-30,8098,0,4455,291,0,0,202,0.0,177,3,0.0,,0.0,摩尔多瓦
2020-05-31,8251,0,4581,295,0,0,153,0.0,126,4,0.0,,0.0,摩尔多瓦
2020-06-01,8360,0,4622,305,0,0,109,0.0,41,10,0.0,,0.0,摩尔多瓦
2020-06-02,8548,0,4738,307,0,0,188,0.0,116,2,0.0,,0.0,摩尔多瓦
2020-06-03,8795,0,4863,310,0,0,247,0.0,125,3,0.0,,0.0,摩尔多瓦
2020-06-04,9018,0,5009,315,0,0,223,0.0,146,5,0.0,,0.0,摩尔多瓦
2020-06-05,9247,0,5240,323,0,0,229,0.0,231,8,0.0,,0.0,摩尔多瓦
2020-06-06,9511,0,5450,331,0,0,264,0.0,210,8,0.0,,0.0,摩尔多瓦
2020-06-07,9700,0,5638,341,0,0,189,0.0,188,10,0.0,,0.0,摩尔多瓦
2020-06-08,9807,0,5738,353,0,0,107,0.0,100,12,0.0,,0.0,摩尔多瓦
2020-06-09,10025,0,5797,365,0,0,218,0.0,59,12,0.0,,0.0,摩尔多瓦
2020-06-10,10321,0,5930,371,0,0,296,0.0,133,6,0.0,,0.0,摩尔多瓦
2020-06-11,10727,0,6072,375,0,0,406,0.0,142,4,0.0,,0.0,摩尔多瓦
2020-06-12,11093,0,6229,385,0,0,366,0.0,157,10,0.0,,0.0,摩尔多瓦
2020-06-13,11459,0,6421,398,0,0,366,0.0,192,13,0.0,,0.0,摩尔多瓦
2020-06-14,11740,0,6623,406,0,0,281,0.0,202,8,0.0,,0.0,摩尔多瓦
2020-06-17,12254,0,7077,427,0,0,514,,454,21,,,0.0,摩尔多瓦
2020-06-18,12732,0,7252,438,0,0,478,,175,11,,,0.0,摩尔多瓦
2020-06-19,13106,0,7525,449,0,0,374,,273,11,,,0.0,摩尔多瓦
2020-06-20,13953,0,7745,464,0,0,847,,220,15,,,0.0,摩尔多瓦
2020-06-21,14200,0,7896,473,0,0,247,,151,9,,,0.0,摩尔多瓦
2020-06-22,14200,0,8019,475,0,0,0,,123,2,,,0.0,摩尔多瓦
2020-06-23,14714,0,8019,490,0,0,514,,0,15,,,0.0,摩尔多瓦
2020-06-24,14714,0,8400,492,0,0,0,,381,2,,,0.0,摩尔多瓦
2020-06-25,15453,0,8599,502,0,0,739,,199,10,,,0.0,摩尔多瓦
2020-06-26,15776,0,8765,515,0,0,323,,166,13,,,0.0,摩尔多瓦
2020-06-27,16080,0,8963,521,0,0,304,,198,6,,,0.0,摩尔多瓦
2020-06-28,16250,0,9081,530,0,0,170,,118,9,,,0.0,摩尔多瓦
2020-06-29,16357,0,9229,536,0,0,107,,148,6,,,0.0,摩尔多瓦
2020-06-30,16357,0,9382,541,0,0,0,,153,5,,,0.0,摩尔多瓦
2020-07-01,16613,0,9382,545,0,0,256,,0,4,,,0.0,摩尔多瓦
2020-07-02,16898,0,9846,551,0,0,285,,464,6,,,0.0,摩尔多瓦
2020-07-03,17150,0,9846,560,0,0,252,,0,9,,,0.0,摩尔多瓦
2020-07-07,17906,0,11047,592,0,0,756,,1201,32,,,0.0,摩尔多瓦
2020-03-08,4,0,0,0,0,0,4,0.0,0,0,0.0,,,保加利亚
2020-03-10,6,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,保加利亚
2020-03-12,23,0,0,0,0,0,17,0.0,0,0,0.0,,0.0,保加利亚
2020-03-13,30,0,0,0,0,0,7,0.0,0,0,0.0,,0.0,保加利亚
2020-03-14,36,0,0,2,0,0,6,0.0,0,2,0.0,,0.0,保加利亚
2020-03-15,51,0,0,2,0,0,15,0.0,0,0,0.0,,0.0,保加利亚
2020-03-18,92,0,0,2,0,0,41,0.0,0,0,0.0,,0.0,保加利亚
2020-03-19,107,0,0,2,0,0,15,0.0,0,0,0.0,,0.0,保加利亚
2020-03-20,127,0,0,2,0,0,20,0.0,0,0,0.0,,0.0,保加利亚
2020-03-21,163,0,0,2,0,0,36,0.0,0,0,0.0,,0.0,保加利亚
2020-03-22,187,0,0,3,0,0,24,0.0,0,1,0.0,,0.0,保加利亚
2020-03-23,201,0,0,3,0,0,14,0.0,0,0,0.0,,0.0,保加利亚
2020-03-24,218,0,0,3,0,0,17,0.0,0,0,0.0,,0.0,保加利亚
2020-03-25,242,0,0,3,0,0,24,0.0,0,0,0.0,,0.0,保加利亚
2020-03-26,264,0,4,3,0,0,22,0.0,4,0,0.0,,0.0,保加利亚
2020-03-27,293,0,8,3,0,0,29,0.0,4,0,0.0,,0.0,保加利亚
2020-03-28,313,0,9,4,0,0,20,0.0,1,1,0.0,,0.0,保加利亚
2020-03-29,346,0,9,4,0,0,33,0.0,0,0,0.0,,0.0,保加利亚
2020-03-30,359,0,15,8,0,0,13,0.0,6,4,0.0,,0.0,保加利亚
2020-03-31,412,0,17,8,0,0,53,0.0,2,0,0.0,,0.0,保加利亚
2020-04-01,449,0,17,8,0,0,37,0.0,0,0,0.0,,0.0,保加利亚
2020-04-02,457,0,17,8,0,0,8,0.0,0,0,0.0,,0.0,保加利亚
2020-04-03,485,0,17,14,0,0,28,0.0,0,6,0.0,,0.0,保加利亚
2020-04-04,498,0,34,15,0,0,13,0.0,17,1,0.0,,0.0,保加利亚
2020-04-05,531,0,37,20,0,0,33,0.0,3,5,0.0,,0.0,保加利亚
2020-04-06,565,0,39,21,0,0,34,0.0,2,1,0.0,,0.0,保加利亚
2020-04-07,581,0,42,23,0,0,16,0.0,3,2,0.0,,0.0,保加利亚
2020-04-08,593,0,42,24,0,0,12,0.0,0,1,0.0,,0.0,保加利亚
2020-04-09,618,0,48,24,0,0,25,0.0,6,0,0.0,,0.0,保加利亚
2020-04-10,635,0,54,24,0,0,17,0.0,6,0,0.0,,0.0,保加利亚
2020-04-11,648,0,62,26,0,0,13,0.0,8,2,0.0,,0.0,保加利亚
2020-04-12,675,0,68,29,0,0,27,0.0,6,3,0.0,,0.0,保加利亚
2020-04-13,685,0,71,32,0,0,10,0.0,3,3,0.0,,0.0,保加利亚
2020-04-14,713,0,81,35,0,0,28,0.0,10,3,0.0,,0.0,保加利亚
2020-04-15,747,0,105,36,0,0,34,0.0,24,1,0.0,,0.0,保加利亚
2020-04-16,800,0,122,38,0,0,53,0.0,17,2,0.0,,0.0,保加利亚
2020-04-17,825,0,141,40,0,0,25,0.0,19,2,0.0,,0.0,保加利亚
2020-04-18,865,0,153,40,0,0,40,0.0,12,0,0.0,,0.0,保加利亚
2020-04-19,929,0,167,43,0,0,64,0.0,14,3,0.0,,0.0,保加利亚
2020-04-20,929,0,167,43,0,0,0,0.0,0,0,0.0,,0.0,保加利亚
2020-04-21,975,0,170,45,0,0,46,0.0,3,2,0.0,,0.0,保加利亚
2020-04-22,1024,0,174,49,0,0,49,0.0,4,4,0.0,,0.0,保加利亚
2020-04-23,1097,0,174,52,0,0,73,0.0,0,3,0.0,,0.0,保加利亚
2020-04-25,1234,0,197,54,0,0,137,0.0,23,2,0.0,,0.0,保加利亚
2020-04-27,1363,0,205,56,0,0,129,0.0,8,2,0.0,,0.0,保加利亚
2020-04-28,1399,0,222,58,0,0,36,0.0,17,2,0.0,,0.0,保加利亚
2020-04-29,1447,0,243,64,0,0,48,0.0,21,6,0.0,,0.0,保加利亚
2020-04-30,1488,0,266,65,0,0,41,0.0,23,1,0.0,,0.0,保加利亚
2020-05-01,1555,0,276,68,0,0,67,0.0,10,3,0.0,,0.0,保加利亚
2020-05-02,1592,0,287,72,0,0,37,0.0,11,4,0.0,,0.0,保加利亚
2020-05-04,1652,0,321,78,0,0,60,0.0,34,6,0.0,,0.0,保加利亚
2020-05-05,1689,0,342,78,0,0,37,0.0,21,0,0.0,,0.0,保加利亚
2020-05-06,1778,0,360,84,0,0,89,0.0,18,6,0.0,,0.0,保加利亚
2020-05-07,1829,0,360,84,0,0,51,0.0,0,0,0.0,,0.0,保加利亚
2020-05-08,1872,0,401,86,0,0,43,0.0,41,2,0.0,,0.0,保加利亚
2020-05-09,1911,0,401,88,0,0,39,0.0,0,2,0.0,,0.0,保加利亚
2020-05-10,1981,0,461,91,0,0,70,0.0,60,3,0.0,,0.0,保加利亚
2020-05-11,1981,0,461,91,0,0,0,,0,0,,,0.0,保加利亚
2020-05-12,2069,0,499,96,0,0,88,0.0,38,5,0.0,,0.0,保加利亚
2020-05-13,2069,0,499,96,0,0,0,,0,0,,,0.0,保加利亚
2020-05-14,2138,0,545,102,0,0,69,0.0,46,6,0.0,,0.0,保加利亚
2020-05-15,2174,0,573,105,0,0,36,0.0,28,3,0.0,,0.0,保加利亚
2020-05-16,2175,0,573,105,0,0,1,0.0,0,0,0.0,,0.0,保加利亚
2020-05-17,2211,0,598,108,0,0,36,0.0,25,3,0.0,,0.0,保加利亚
2020-05-18,2259,0,646,112,0,0,48,0.0,48,4,0.0,,0.0,保加利亚
2020-05-19,2259,0,646,112,0,0,0,,0,0,,,0.0,保加利亚
2020-05-20,2292,0,684,116,0,0,33,0.0,38,4,0.0,,0.0,保加利亚
2020-05-21,2331,0,727,120,0,0,39,0.0,43,4,0.0,,0.0,保加利亚
2020-05-22,2372,0,769,125,0,0,41,0.0,42,5,0.0,,0.0,保加利亚
2020-05-23,2408,0,808,126,0,0,36,0.0,39,1,0.0,,0.0,保加利亚
2020-05-24,2427,0,840,130,0,0,19,0.0,32,4,0.0,,0.0,保加利亚
2020-05-25,2433,0,862,130,0,0,6,0.0,22,0,0.0,,0.0,保加利亚
2020-05-26,2443,0,880,130,0,0,10,0.0,18,0,0.0,,0.0,保加利亚
2020-05-27,2460,0,912,133,0,0,17,0.0,32,3,0.0,,0.0,保加利亚
2020-05-28,2477,0,965,134,0,0,17,0.0,53,1,0.0,,0.0,保加利亚
2020-05-29,2485,0,1016,136,0,0,8,0.0,51,2,0.0,,0.0,保加利亚
2020-05-30,2499,0,1064,139,0,0,14,0.0,48,3,0.0,,0.0,保加利亚
2020-05-31,2513,0,1074,140,0,0,14,0.0,10,1,0.0,,0.0,保加利亚
2020-06-01,2519,0,1090,140,0,0,6,0.0,16,0,0.0,,0.0,保加利亚
2020-06-02,2538,0,1123,144,0,0,19,0.0,33,4,0.0,,0.0,保加利亚
2020-06-03,2560,0,1206,146,0,0,22,0.0,83,2,0.0,,0.0,保加利亚
2020-06-04,2593,0,1322,159,0,0,33,0.0,116,13,0.0,,0.0,保加利亚
2020-06-05,2627,0,1390,159,0,0,34,0.0,68,0,0.0,,0.0,保加利亚
2020-06-06,2711,0,1545,160,0,0,84,0.0,155,1,0.0,,0.0,保加利亚
2020-06-07,2727,0,1548,160,0,0,16,0.0,3,0,0.0,,0.0,保加利亚
2020-06-08,2810,0,1587,164,0,0,83,0.0,39,4,0.0,,0.0,保加利亚
2020-06-09,2889,0,1623,167,0,0,79,0.0,36,3,0.0,,0.0,保加利亚
2020-06-10,2993,0,1664,167,0,0,104,0.0,41,0,0.0,,0.0,保加利亚
2020-06-11,3086,0,1688,168,0,0,93,0.0,24,1,0.0,,0.0,保加利亚
2020-06-12,3191,0,1716,172,0,0,105,0.0,28,4,0.0,,0.0,保加利亚
2020-06-13,3266,0,1723,172,0,0,75,0.0,7,0,0.0,,0.0,保加利亚
2020-06-14,3290,0,1730,174,0,0,24,0.0,7,2,0.0,,0.0,保加利亚
2020-06-18,3542,0,1880,184,0,0,252,,150,10,,,0.0,保加利亚
2020-06-19,3674,0,1941,190,0,0,132,,61,6,,,0.0,保加利亚
2020-06-20,3755,0,2008,193,0,0,81,,67,3,,,0.0,保加利亚
2020-06-21,3872,0,2027,199,0,0,117,,19,6,,,0.0,保加利亚
2020-06-22,3905,0,2074,199,0,0,33,,47,0,,,0.0,保加利亚
2020-06-23,3984,0,2171,207,0,0,79,,97,8,,,0.0,保加利亚
2020-06-24,4114,0,2217,208,0,0,130,,46,1,,,0.0,保加利亚
2020-06-25,4242,0,2263,209,0,0,128,,46,1,,,0.0,保加利亚
2020-06-26,4408,0,2370,211,0,0,166,,107,2,,,0.0,保加利亚
2020-06-27,4513,0,2457,215,0,0,105,,87,4,,,0.0,保加利亚
2020-06-28,4625,0,2475,216,0,0,112,,18,1,,,0.0,保加利亚
2020-06-29,4691,0,2508,219,0,0,66,,33,3,,,0.0,保加利亚
2020-06-30,4831,0,2582,223,0,0,140,,74,4,,,0.0,保加利亚
2020-07-01,4989,0,2676,230,0,0,158,,94,7,,,0.0,保加利亚
2020-07-02,5154,0,2722,232,0,0,165,,46,2,,,0.0,保加利亚
2020-07-03,5315,0,2802,232,0,0,161,,80,0,,,0.0,保加利亚
2020-07-07,5914,0,3000,250,0,0,599,,198,18,,,0.0,保加利亚
2020-03-08,3,0,0,0,0,0,3,0.0,0,0,0.0,,,孟加拉
2020-03-14,5,0,2,0,0,0,2,0.0,2,0,0.0,,0.0,孟加拉
2020-03-16,8,0,2,0,0,0,3,0.0,0,0,0.0,,0.0,孟加拉
2020-03-18,14,0,2,1,0,0,6,0.0,0,1,0.0,,0.0,孟加拉
2020-03-19,17,0,3,1,0,0,3,0.0,1,0,0.0,,0.0,孟加拉
2020-03-21,24,0,3,1,0,0,7,0.0,0,0,0.0,,0.0,孟加拉
2020-03-22,27,0,3,1,0,0,3,0.0,0,0,0.0,,0.0,孟加拉
2020-03-23,33,0,3,3,0,0,6,0.0,0,2,0.0,,0.0,孟加拉
2020-03-25,44,0,11,5,0,0,11,0.0,8,2,0.0,,0.0,孟加拉
2020-03-26,44,0,11,5,0,0,0,0.0,0,0,0.0,,0.0,孟加拉
2020-03-27,48,0,11,5,0,0,4,0.0,0,0,0.0,,0.0,孟加拉
2020-03-30,49,0,19,5,0,0,1,0.0,8,0,0.0,,0.0,孟加拉
