date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-04-07,1832,0,269,81,0,0,77,0.0,191,2,0.0,,0.0,希腊
2020-04-08,1884,0,269,83,0,0,52,0.0,0,2,0.0,,0.0,希腊
2020-04-09,1955,0,269,86,0,0,71,0.0,0,3,0.0,,0.0,希腊
2020-04-10,2011,0,269,86,0,0,56,0.0,0,0,0.0,,0.0,希腊
2020-04-11,2081,0,269,93,0,0,70,0.0,0,7,0.0,,0.0,希腊
2020-04-12,2114,0,269,98,0,0,33,0.0,0,5,0.0,,0.0,希腊
2020-04-13,2145,0,269,98,0,0,31,0.0,0,0,0.0,,0.0,希腊
2020-04-14,2170,0,269,101,0,0,25,0.0,0,3,0.0,,0.0,希腊
2020-04-15,2192,0,269,102,0,0,22,0.0,0,1,0.0,,0.0,希腊
2020-04-16,2207,0,269,105,0,0,15,0.0,0,3,0.0,,0.0,希腊
2020-04-17,2224,0,269,108,0,0,17,0.0,0,3,0.0,,0.0,希腊
2020-04-18,2235,0,269,110,0,0,11,0.0,0,2,0.0,,0.0,希腊
2020-04-20,2245,0,269,116,0,0,10,0.0,0,6,0.0,,0.0,希腊
2020-04-21,2401,0,269,121,0,0,156,0.0,0,5,0.0,,0.0,希腊
2020-04-22,2408,0,577,121,0,0,7,0.0,308,0,0.0,,0.0,希腊
2020-04-24,2490,0,577,130,0,0,82,0.0,0,9,0.0,,0.0,希腊
2020-04-26,2517,0,577,134,0,0,27,0.0,0,4,0.0,,0.0,希腊
2020-03-18,3,0,0,0,0,0,3,0.0,0,0,0.0,,,毛里求斯
2020-03-19,7,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,毛里求斯
2020-03-21,14,0,0,1,0,0,7,0.0,0,1,0.0,,0.0,毛里求斯
2020-03-22,28,0,0,2,0,0,14,0.0,0,1,0.0,,0.0,毛里求斯
2020-03-23,36,0,0,2,0,0,8,0.0,0,0,0.0,,0.0,毛里求斯
2020-03-24,42,0,0,2,0,0,6,0.0,0,0,0.0,,0.0,毛里求斯
2020-03-25,52,0,0,2,0,0,10,0.0,0,0,0.0,,0.0,毛里求斯
2020-03-26,81,0,0,2,0,0,29,0.0,0,0,0.0,,0.0,毛里求斯
2020-03-27,94,0,0,2,0,0,13,0.0,0,0,0.0,,0.0,毛里求斯
2020-03-28,102,0,0,2,0,0,8,0.0,0,0,0.0,,0.0,毛里求斯
2020-03-29,110,0,0,2,0,0,8,0.0,0,0,0.0,,0.0,毛里求斯
2020-03-30,143,0,0,3,0,0,33,0.0,0,1,0.0,,0.0,毛里求斯
2020-03-31,147,0,0,5,0,0,4,0.0,0,2,0.0,,0.0,毛里求斯
2020-04-01,161,0,0,6,0,0,14,0.0,0,1,0.0,,0.0,毛里求斯
2020-04-02,169,0,0,7,0,0,8,0.0,0,1,0.0,,0.0,毛里求斯
2020-04-03,186,0,0,7,0,0,17,0.0,0,0,0.0,,0.0,毛里求斯
2020-04-04,196,0,0,7,0,0,10,0.0,0,0,0.0,,0.0,毛里求斯
2020-04-06,244,0,4,7,0,0,48,0.0,4,0,0.0,,0.0,毛里求斯
2020-04-07,268,0,8,7,0,0,24,0.0,4,0,0.0,,0.0,毛里求斯
2020-04-08,273,0,19,7,0,0,5,0.0,11,0,0.0,,0.0,毛里求斯
2020-04-09,314,0,23,7,0,0,41,0.0,4,0,0.0,,0.0,毛里求斯
2020-04-10,318,0,23,9,0,0,4,0.0,0,2,0.0,,0.0,毛里求斯
2020-04-12,324,0,42,9,0,0,6,0.0,19,0,0.0,,0.0,毛里求斯
2020-04-13,324,0,42,9,0,0,0,,0,0,,,0.0,毛里求斯
2020-04-14,324,0,51,9,0,0,0,0.0,9,0,0.0,,0.0,毛里求斯
2020-04-15,324,0,65,9,0,0,0,0.0,14,0,0.0,,0.0,毛里求斯
2020-04-16,324,0,81,9,0,0,0,0.0,16,0,0.0,,0.0,毛里求斯
2020-04-17,324,0,108,9,0,0,0,0.0,27,0,0.0,,0.0,毛里求斯
2020-04-18,325,0,133,9,0,0,1,0.0,25,0,0.0,,0.0,毛里求斯
2020-04-19,328,0,208,9,0,0,3,0.0,75,0,0.0,,0.0,毛里求斯
2020-04-21,328,0,208,9,0,0,0,,0,0,,,0.0,毛里求斯
2020-04-22,329,0,261,9,0,0,1,0.0,53,0,0.0,,0.0,毛里求斯
2020-04-23,331,0,266,9,0,0,2,0.0,5,0,0.0,,0.0,毛里求斯
2020-04-24,331,0,285,9,0,0,0,0.0,19,0,0.0,,0.0,毛里求斯
2020-04-26,332,0,299,9,0,0,1,0.0,14,0,0.0,,0.0,毛里求斯
2020-02-27,1,0,0,0,0,0,1,0.0,0,0,,,,爱沙尼亚
2020-03-05,3,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-07,10,0,0,0,0,0,7,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-10,12,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-11,13,0,0,0,0,0,1,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-12,17,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-13,68,0,0,0,0,0,51,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-14,109,0,0,0,0,0,41,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-15,135,0,0,0,0,0,26,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-16,205,0,0,0,0,0,70,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-17,225,0,0,0,0,0,20,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-18,258,0,0,0,0,0,33,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-22,326,0,0,0,0,0,68,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-23,352,0,0,0,0,0,26,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-24,369,0,0,0,0,0,17,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-25,404,0,9,1,0,0,35,0.0,9,1,0.0,,0.0,爱沙尼亚
2020-03-26,538,0,34,1,0,0,134,0.0,25,0,0.0,,0.0,爱沙尼亚
2020-03-27,575,0,34,1,0,0,37,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-28,640,0,34,1,0,0,65,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-29,679,0,34,3,0,0,39,0.0,0,2,0.0,,0.0,爱沙尼亚
2020-03-30,715,0,34,3,0,0,36,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-03-31,745,0,34,4,0,0,30,0.0,0,1,0.0,,0.0,爱沙尼亚
2020-04-01,779,0,34,5,0,0,34,0.0,0,1,0.0,,0.0,爱沙尼亚
2020-04-02,858,0,34,11,0,0,79,0.0,0,6,0.0,,0.0,爱沙尼亚
2020-04-03,961,0,48,12,0,0,103,0.0,14,1,0.0,,0.0,爱沙尼亚
2020-04-04,1018,0,59,13,0,0,57,0.0,11,1,0.0,,0.0,爱沙尼亚
2020-04-05,1097,0,62,15,0,0,79,0.0,3,2,0.0,,0.0,爱沙尼亚
2020-04-06,1108,0,62,19,0,0,11,0.0,0,4,0.0,,0.0,爱沙尼亚
2020-04-07,1149,0,69,21,0,0,41,0.0,7,2,0.0,,0.0,爱沙尼亚
2020-04-08,1185,0,72,24,0,0,36,0.0,3,3,0.0,,0.0,爱沙尼亚
2020-04-09,1207,0,83,24,0,0,22,0.0,11,0,0.0,,0.0,爱沙尼亚
2020-04-10,1258,0,93,24,0,0,51,0.0,10,0,0.0,,0.0,爱沙尼亚
2020-04-11,1304,0,93,24,0,0,46,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-04-12,1309,0,98,25,0,0,5,0.0,5,1,0.0,,0.0,爱沙尼亚
2020-04-13,1332,0,98,25,0,0,23,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-04-14,1373,0,115,31,0,0,41,0.0,17,6,0.0,,0.0,爱沙尼亚
2020-04-15,1400,0,117,35,0,0,27,0.0,2,4,0.0,,0.0,爱沙尼亚
2020-04-16,1434,0,133,36,0,0,34,0.0,16,1,0.0,,0.0,爱沙尼亚
2020-04-17,1512,0,133,38,0,0,78,0.0,0,2,0.0,,0.0,爱沙尼亚
2020-04-18,1512,0,133,38,0,0,0,,0,0,,,0.0,爱沙尼亚
2020-04-19,1528,0,164,40,0,0,16,0.0,31,2,0.0,,0.0,爱沙尼亚
2020-04-20,1535,0,165,40,0,0,7,0.0,1,0,0.0,,0.0,爱沙尼亚
2020-04-21,1552,0,169,43,0,0,17,0.0,4,3,0.0,,0.0,爱沙尼亚
2020-04-22,1559,0,184,44,0,0,7,0.0,15,1,0.0,,0.0,爱沙尼亚
2020-04-23,1592,0,192,45,0,0,33,0.0,8,1,0.0,,0.0,爱沙尼亚
2020-04-24,1605,0,206,46,0,0,13,0.0,14,1,0.0,,0.0,爱沙尼亚
2020-04-25,1635,0,206,46,0,0,30,0.0,0,0,0.0,,0.0,爱沙尼亚
2020-04-26,1643,0,206,49,0,0,8,0.0,0,3,0.0,,0.0,爱沙尼亚
2020-02-27,1,0,0,0,0,0,1,0.0,0,0,,,,北马其顿
2020-03-09,4,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,北马其顿
2020-03-10,7,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,北马其顿
2020-03-11,9,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,北马其顿
2020-03-14,13,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,北马其顿
2020-03-15,18,0,0,0,0,0,5,0.0,0,0,0.0,,0.0,北马其顿
2020-03-17,31,0,0,0,0,0,13,0.0,0,0,0.0,,0.0,北马其顿
2020-03-18,35,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,北马其顿
2020-03-22,114,0,0,1,0,0,79,0.0,0,1,0.0,,0.0,北马其顿
2020-03-23,136,0,1,2,0,0,22,0.0,1,1,0.0,,0.0,北马其顿
2020-03-26,177,0,1,3,0,0,41,0.0,0,1,0.0,,0.0,北马其顿
2020-03-27,201,0,3,3,0,0,24,0.0,2,0,0.0,,0.0,北马其顿
2020-03-28,241,0,3,4,0,0,40,0.0,0,1,0.0,,0.0,北马其顿
2020-03-29,257,0,3,6,0,0,16,0.0,0,2,0.0,,0.0,北马其顿
2020-03-30,259,0,3,6,0,0,2,0.0,0,0,0.0,,0.0,北马其顿
2020-03-31,329,0,12,7,0,0,70,0.0,9,1,0.0,,0.0,北马其顿
2020-04-03,430,0,12,13,0,0,101,0.0,0,6,0.0,,0.0,北马其顿
2020-04-04,483,0,20,17,0,0,53,0.0,8,4,0.0,,0.0,北马其顿
2020-04-05,555,0,23,18,0,0,72,0.0,3,1,0.0,,0.0,北马其顿
2020-04-06,570,0,30,21,0,0,15,0.0,7,3,0.0,,0.0,北马其顿
2020-04-08,617,0,35,30,0,0,47,0.0,5,9,0.0,,0.0,北马其顿
2020-04-09,663,0,37,30,0,0,46,0.0,2,0,0.0,,0.0,北马其顿
2020-04-10,711,0,41,32,0,0,48,0.0,4,2,0.0,,0.0,北马其顿
2020-04-11,760,0,41,34,0,0,49,0.0,0,2,0.0,,0.0,北马其顿
2020-04-12,828,0,41,34,0,0,68,0.0,0,0,0.0,,0.0,北马其顿
2020-04-13,854,0,44,38,0,0,26,0.0,3,4,0.0,,0.0,北马其顿
2020-04-14,908,0,86,44,0,0,54,0.0,42,6,0.0,,0.0,北马其顿
2020-04-15,974,0,98,45,0,0,66,0.0,12,1,0.0,,0.0,北马其顿
2020-04-16,1081,0,121,46,0,0,107,0.0,23,1,0.0,,0.0,北马其顿
2020-04-17,1117,0,139,49,0,0,36,0.0,18,3,0.0,,0.0,北马其顿
2020-04-18,1170,0,164,49,0,0,53,0.0,25,0,0.0,,0.0,北马其顿
2020-04-19,1207,0,179,51,0,0,37,0.0,15,2,0.0,,0.0,北马其顿
2020-04-20,1225,0,200,54,0,0,18,0.0,21,3,0.0,,0.0,北马其顿
2020-04-21,1231,0,224,55,0,0,6,0.0,24,1,0.0,,0.0,北马其顿
2020-04-22,1259,0,272,56,0,0,28,0.0,48,1,0.0,,0.0,北马其顿
2020-04-23,1300,0,301,56,0,0,41,0.0,29,0,0.0,,0.0,北马其顿
2020-04-24,1326,0,337,57,0,0,26,0.0,36,1,0.0,,0.0,北马其顿
2020-04-25,1367,0,374,59,0,0,41,0.0,37,2,0.0,,0.0,北马其顿
2020-04-26,1386,0,500,61,0,0,19,0.0,126,2,0.0,,0.0,北马其顿
2020-02-28,1,0,0,0,0,0,1,0.0,0,0,,,,白俄罗斯
2020-03-02,3,0,0,0,0,0,2,0.0,0,0,,,0.0,白俄罗斯
2020-03-03,4,0,0,0,0,0,1,0.0,0,0,0.0,,0.0,白俄罗斯
2020-03-04,6,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,白俄罗斯
2020-03-10,9,0,3,0,0,0,3,0.0,3,0,0.0,,0.0,白俄罗斯
2020-03-11,12,0,3,0,0,0,3,0.0,0,0,0.0,,0.0,白俄罗斯
2020-03-14,27,0,3,0,0,0,15,0.0,0,0,0.0,,0.0,白俄罗斯
2020-03-15,27,0,3,0,0,0,0,,0,0,,,0.0,白俄罗斯
2020-03-16,27,0,3,0,0,0,0,,0,0,,,0.0,白俄罗斯
2020-03-17,36,0,3,0,0,0,9,0.0,0,0,0.0,,0.0,白俄罗斯
2020-03-18,51,0,3,0,0,0,15,0.0,0,0,0.0,,0.0,白俄罗斯
2020-03-20,69,0,3,0,0,0,18,0.0,0,0,0.0,,0.0,白俄罗斯
2020-03-21,76,0,15,0,0,0,7,0.0,12,0,0.0,,0.0,白俄罗斯
2020-03-23,81,0,15,0,0,0,5,0.0,0,0,0.0,,0.0,白俄罗斯
2020-03-25,86,0,15,0,0,0,5,0.0,0,0,0.0,,0.0,白俄罗斯
2020-03-26,86,0,29,0,0,0,0,0.0,14,0,0.0,,0.0,白俄罗斯
2020-03-27,94,0,32,0,0,0,8,0.0,3,0,0.0,,0.0,白俄罗斯
2020-03-30,152,0,47,0,0,0,58,0.0,15,0,0.0,,0.0,白俄罗斯
2020-03-31,152,0,47,1,0,0,0,0.0,0,1,0.0,,0.0,白俄罗斯
2020-04-01,157,0,47,2,0,0,5,0.0,0,1,0.0,,0.0,白俄罗斯
2020-04-02,254,0,47,4,0,0,97,0.0,0,2,0.0,,0.0,白俄罗斯
2020-04-03,351,0,47,4,0,0,97,0.0,0,0,0.0,,0.0,白俄罗斯
2020-04-04,394,0,47,5,0,0,43,0.0,0,1,0.0,,0.0,白俄罗斯
2020-04-06,700,0,53,13,0,0,306,0.0,6,8,0.0,,0.0,白俄罗斯
2020-04-07,861,0,54,13,0,0,161,0.0,1,0,0.0,,0.0,白俄罗斯
2020-04-08,1066,0,77,13,0,0,205,0.0,23,0,0.0,,0.0,白俄罗斯
2020-04-10,1981,0,169,19,0,0,915,0.0,92,6,0.0,,0.0,白俄罗斯
2020-04-11,2226,0,172,23,0,0,245,0.0,3,4,0.0,,0.0,白俄罗斯
2020-04-12,2578,0,172,26,0,0,352,0.0,0,3,0.0,,0.0,白俄罗斯
2020-04-13,2919,0,203,29,0,0,341,0.0,31,3,0.0,,0.0,白俄罗斯
2020-04-14,3281,0,203,33,0,0,362,0.0,0,4,0.0,,0.0,白俄罗斯
2020-04-15,3728,0,203,36,0,0,447,0.0,0,3,0.0,,0.0,白俄罗斯
2020-04-16,4204,0,203,40,0,0,476,0.0,0,4,0.0,,0.0,白俄罗斯
2020-04-17,4779,0,342,42,0,0,575,0.0,139,2,0.0,,0.0,白俄罗斯
2020-04-19,6264,0,514,51,0,0,1485,0.0,172,9,0.0,,0.0,白俄罗斯
2020-04-21,6723,0,514,55,0,0,459,0.0,0,4,0.0,,0.0,白俄罗斯
2020-04-22,7281,0,769,58,0,0,558,0.0,255,3,0.0,,0.0,白俄罗斯
2020-04-24,8773,0,1120,63,0,0,1492,0.0,351,5,0.0,,0.0,白俄罗斯
2020-04-25,9590,0,1573,67,0,0,817,0.0,453,4,0.0,,0.0,白俄罗斯
2020-02-28,1,0,0,0,0,0,1,0.0,0,0,,,,立陶宛
2020-03-10,3,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,立陶宛
2020-03-13,6,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,立陶宛
2020-03-14,8,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,立陶宛
2020-03-15,12,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,立陶宛
2020-03-16,17,0,0,0,0,0,5,0.0,0,0,0.0,,0.0,立陶宛
2020-03-17,22,0,0,0,0,0,5,0.0,0,0,0.0,,0.0,立陶宛
2020-03-19,41,0,0,0,0,0,19,0.0,0,0,0.0,,0.0,立陶宛
2020-03-20,69,0,0,1,0,0,28,0.0,0,1,0.0,,0.0,立陶宛
2020-03-22,131,0,1,1,0,0,62,0.0,1,0,0.0,,0.0,立陶宛
2020-03-23,160,0,1,1,0,0,29,0.0,0,0,0.0,,0.0,立陶宛
2020-03-24,209,0,1,1,0,0,49,0.0,0,0,0.0,,0.0,立陶宛
2020-03-25,255,0,1,3,0,0,46,0.0,0,2,0.0,,0.0,立陶宛
2020-03-26,290,0,1,4,0,0,35,0.0,0,1,0.0,,0.0,立陶宛
2020-03-27,358,0,1,5,0,0,68,0.0,0,1,0.0,,0.0,立陶宛
2020-03-28,382,0,1,7,0,0,24,0.0,0,2,0.0,,0.0,立陶宛
2020-03-29,437,0,1,7,0,0,55,0.0,0,0,0.0,,0.0,立陶宛
2020-03-30,484,0,1,7,0,0,47,0.0,0,0,0.0,,0.0,立陶宛
2020-03-31,533,0,7,8,0,0,49,0.0,6,1,0.0,,0.0,立陶宛
2020-04-01,581,0,7,8,0,0,48,0.0,0,0,0.0,,0.0,立陶宛
2020-04-02,649,0,7,9,0,0,68,0.0,0,1,0.0,,0.0,立陶宛
2020-04-03,696,0,7,9,0,0,47,0.0,0,0,0.0,,0.0,立陶宛
2020-04-04,771,0,7,10,0,0,75,0.0,0,1,0.0,,0.0,立陶宛
2020-04-05,811,0,7,12,0,0,40,0.0,0,2,0.0,,0.0,立陶宛
2020-04-06,843,0,8,14,0,0,32,0.0,1,2,0.0,,0.0,立陶宛
2020-04-07,880,0,8,15,0,0,37,0.0,0,1,0.0,,0.0,立陶宛
2020-04-08,912,0,8,15,0,0,32,0.0,0,0,0.0,,0.0,立陶宛
2020-04-09,955,0,8,16,0,0,43,0.0,0,1,0.0,,0.0,立陶宛
2020-04-10,999,0,54,22,0,0,44,0.0,46,6,0.0,,0.0,立陶宛
2020-04-11,1026,0,54,23,0,0,27,0.0,0,1,0.0,,0.0,立陶宛
2020-04-12,1053,0,97,23,0,0,27,0.0,43,0,0.0,,0.0,立陶宛
2020-04-13,1053,0,97,23,0,0,0,,0,0,,,0.0,立陶宛
2020-04-14,1070,0,101,29,0,0,17,0.0,4,6,0.0,,0.0,立陶宛
2020-04-15,1091,0,138,30,0,0,21,0.0,37,1,0.0,,0.0,立陶宛
2020-04-16,1128,0,178,31,0,0,37,0.0,40,1,0.0,,0.0,立陶宛
2020-04-17,1149,0,210,33,0,0,21,0.0,32,2,0.0,,0.0,立陶宛
2020-04-18,1239,0,228,33,0,0,90,0.0,18,0,0.0,,0.0,立陶宛
2020-04-19,1298,0,242,34,0,0,59,0.0,14,1,0.0,,0.0,立陶宛
2020-04-20,1326,0,242,37,0,0,28,0.0,0,3,0.0,,0.0,立陶宛
2020-04-21,1350,0,298,38,0,0,24,0.0,56,1,0.0,,0.0,立陶宛
2020-04-22,1370,0,298,38,0,0,20,0.0,0,0,0.0,,0.0,立陶宛
2020-04-23,1398,0,399,39,0,0,28,0.0,101,1,0.0,,0.0,立陶宛
2020-04-24,1410,0,430,42,0,0,12,0.0,31,3,0.0,,0.0,立陶宛
2020-04-25,1426,0,460,41,0,0,16,0.0,30,-1,0.0,,0.0,立陶宛
2020-04-26,1438,0,467,41,0,0,12,0.0,7,0,0.0,,0.0,立陶宛
2020-02-28,1,0,0,0,0,0,1,0.0,0,0,,,,阿塞拜疆
2020-02-29,3,0,0,0,0,0,2,0.0,0,0,,,0.0,阿塞拜疆
2020-03-10,11,0,0,0,0,0,8,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-03-11,13,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-03-12,15,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-03-13,19,0,0,1,0,0,4,0.0,0,1,0.0,,0.0,阿塞拜疆
2020-03-14,19,0,6,1,0,0,0,0.0,6,0,0.0,,0.0,阿塞拜疆
2020-03-15,23,0,6,1,0,0,4,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-03-18,28,0,6,1,0,0,5,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-03-19,44,0,6,1,0,0,16,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-03-21,53,0,6,1,0,0,9,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-03-22,65,0,10,1,0,0,12,0.0,4,0,0.0,,0.0,阿塞拜疆
2020-03-23,72,0,10,1,0,0,7,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-03-24,87,0,10,1,0,0,15,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-03-25,93,0,10,2,0,0,6,0.0,0,1,0.0,,0.0,阿塞拜疆
2020-03-26,122,0,10,3,0,0,29,0.0,0,1,0.0,,0.0,阿塞拜疆
2020-03-27,165,0,15,3,0,0,43,0.0,5,0,0.0,,0.0,阿塞拜疆
2020-03-28,182,0,15,4,0,0,17,0.0,0,1,0.0,,0.0,阿塞拜疆
2020-03-29,209,0,15,4,0,0,27,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-03-30,273,0,26,4,0,0,64,0.0,11,0,0.0,,0.0,阿塞拜疆
2020-03-31,298,0,26,5,0,0,25,0.0,0,1,0.0,,0.0,阿塞拜疆
2020-04-01,359,0,26,5,0,0,61,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-04-02,400,0,26,5,0,0,41,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-04-03,443,0,32,5,0,0,43,0.0,6,0,0.0,,0.0,阿塞拜疆
2020-04-04,521,0,32,5,0,0,78,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-04-05,584,0,32,5,0,0,63,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-04-06,641,0,44,7,0,0,57,0.0,12,2,0.0,,0.0,阿塞拜疆
2020-04-07,717,0,44,8,0,0,76,0.0,0,1,0.0,,0.0,阿塞拜疆
2020-04-08,822,0,63,8,0,0,105,0.0,19,0,0.0,,0.0,阿塞拜疆
2020-04-09,926,0,101,9,0,0,104,0.0,38,1,0.0,,0.0,阿塞拜疆
2020-04-10,991,0,159,10,0,0,65,0.0,58,1,0.0,,0.0,阿塞拜疆
2020-04-11,1058,0,200,11,0,0,67,0.0,41,1,0.0,,0.0,阿塞拜疆
2020-04-13,1148,0,289,12,0,0,90,0.0,89,1,0.0,,0.0,阿塞拜疆
2020-04-14,1197,0,351,13,0,0,49,0.0,62,1,0.0,,0.0,阿塞拜疆
2020-04-15,1253,0,404,13,0,0,56,0.0,53,0,0.0,,0.0,阿塞拜疆
2020-04-16,1283,0,460,15,0,0,30,0.0,56,2,0.0,,0.0,阿塞拜疆
2020-04-17,1340,0,528,15,0,0,57,0.0,68,0,0.0,,0.0,阿塞拜疆
2020-04-18,1373,0,590,18,0,0,33,0.0,62,3,0.0,,0.0,阿塞拜疆
2020-04-19,1436,0,791,19,0,0,63,0.0,201,1,0.0,,0.0,阿塞拜疆
2020-04-21,1480,0,865,20,0,0,44,0.0,74,1,0.0,,0.0,阿塞拜疆
2020-04-22,1518,0,865,20,0,0,38,0.0,0,0,0.0,,0.0,阿塞拜疆
2020-04-23,1548,0,948,20,0,0,30,0.0,83,0,0.0,,0.0,阿塞拜疆
2020-04-24,1592,0,1013,21,0,0,44,0.0,65,1,0.0,,0.0,阿塞拜疆
2020-04-25,1617,0,1080,21,0,0,25,0.0,67,0,0.0,,0.0,阿塞拜疆
2020-03-26,17,0,0,0,0,0,17,0.0,0,0,0.0,,,美属维尔京群岛
2020-03-30,19,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,美属维尔京群岛
2020-04-19,19,0,0,0,0,0,0,,0,0,,,0.0,美属维尔京群岛
2020-04-21,53,0,46,3,0,0,34,0.0,46,3,0.0,,0.0,美属维尔京群岛
2020-03-09,0,0,0,0,0,0,0,0.0,0,0,0.0,,,蒙古
2020-03-10,1,0,0,0,0,0,1,0.0,0,0,0.0,,0.0,蒙古
2020-03-16,4,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,蒙古
2020-03-17,4,0,0,0,0,0,0,,0,0,,,0.0,蒙古
2020-03-18,6,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,蒙古
2020-03-20,6,0,0,0,0,0,0,,0,0,,,0.0,蒙古
2020-03-21,10,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,蒙古
2020-03-25,11,0,0,0,0,0,1,0.0,0,0,0.0,,0.0,蒙古
2020-03-28,12,0,0,0,0,0,1,0.0,0,0,0.0,,0.0,蒙古
2020-03-31,14,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,蒙古
2020-04-05,14,0,0,0,0,0,0,,0,0,,,0.0,蒙古
2020-04-06,15,0,2,0,0,0,1,0.0,2,0,0.0,,0.0,蒙古
2020-04-07,15,0,4,0,0,0,0,0.0,2,0,0.0,,0.0,蒙古
2020-04-08,16,0,4,0,0,0,1,0.0,0,0,0.0,,0.0,蒙古
2020-04-14,30,0,5,0,0,0,14,0.0,1,0,0.0,,0.0,蒙古
2020-04-16,31,0,5,0,0,0,1,0.0,0,0,0.0,,0.0,蒙古
2020-04-19,32,0,5,0,0,0,1,0.0,0,0,0.0,,0.0,蒙古
2020-04-21,35,0,8,0,0,0,3,0.0,3,0,0.0,,0.0,蒙古
2020-04-24,36,0,8,0,0,0,1,0.0,0,0,0.0,,0.0,蒙古
2020-04-25,38,0,9,0,0,0,2,0.0,1,0,0.0,,0.0,蒙古
2020-03-03,1,0,0,0,0,0,1,0.0,0,0,,,,乌克兰
2020-03-12,3,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,乌克兰
2020-03-13,3,0,0,1,0,0,0,0.0,0,1,0.0,,0.0,乌克兰
2020-03-16,7,0,0,2,0,0,4,0.0,0,1,0.0,,0.0,乌克兰
2020-03-17,14,0,0,2,0,0,7,0.0,0,0,0.0,,0.0,乌克兰
2020-03-18,16,0,0,2,0,0,2,0.0,0,0,0.0,,0.0,乌克兰
2020-03-19,26,0,0,3,0,0,10,0.0,0,1,0.0,,0.0,乌克兰
2020-03-20,41,0,0,3,0,0,15,0.0,0,0,0.0,,0.0,乌克兰
2020-03-21,47,0,1,3,0,0,6,0.0,1,0,0.0,,0.0,乌克兰
2020-03-22,73,0,8,3,0,0,26,0.0,7,0,0.0,,0.0,乌克兰
2020-03-23,83,0,8,3,0,0,10,0.0,0,0,0.0,,0.0,乌克兰
2020-03-24,113,0,8,3,0,0,30,0.0,0,0,0.0,,0.0,乌克兰
2020-03-25,145,0,8,5,0,0,32,0.0,0,2,0.0,,0.0,乌克兰
2020-03-26,196,0,1,5,0,0,51,0.0,-7,0,0.0,,0.0,乌克兰
2020-03-27,218,0,4,5,0,0,22,0.0,3,0,0.0,,0.0,乌克兰
2020-03-28,418,0,5,9,0,0,200,0.0,1,4,0.0,,0.0,乌克兰
2020-03-29,480,0,6,10,0,0,62,0.0,1,1,0.0,,0.0,乌克兰
